id,organ_id,frequency,"name","created_at","updated_at","deleted_at"
18129,NULL,1,"зърнист",NULL,NULL,NULL
18130,NULL,1,"зърнистта",NULL,NULL,NULL
18131,NULL,1,"зърнона",NULL,NULL,NULL
18132,NULL,1,"зъчервяване",NULL,NULL,NULL
18133,NULL,1,"зяпязена",NULL,NULL,NULL
18134,NULL,1,"иrr",NULL,NULL,NULL
18135,NULL,1,"иаднекси",NULL,NULL,NULL
18136,NULL,1,"иболка",NULL,NULL,NULL
18137,NULL,1,"ив",NULL,NULL,NULL
18138,NULL,1,"иван",NULL,NULL,NULL
18139,NULL,1,"иванка",NULL,NULL,NULL
18140,NULL,1,"иварици",NULL,NULL,NULL
18141,NULL,1,"ивгвинална",NULL,NULL,NULL
18142,NULL,1,"ивез",NULL,NULL,NULL
18143,NULL,1,"ивелинова",NULL,NULL,NULL
18144,NULL,1,"ивицов",NULL,NULL,NULL
18145,NULL,1,"ивото",NULL,NULL,NULL
18146,NULL,1,"ивъзрастовите",NULL,NULL,NULL
18147,NULL,1,"ивърта",NULL,NULL,NULL
18148,NULL,1,"иглена",NULL,NULL,NULL
18149,NULL,1,"иголемина",NULL,NULL,NULL
18150,NULL,1,"играе",NULL,NULL,NULL
18151,NULL,1,"идвижения",NULL,NULL,NULL
18152,NULL,1,"идембез",NULL,NULL,NULL
18153,NULL,1,"идемданни",NULL,NULL,NULL
18154,NULL,1,"идемняма",NULL,NULL,NULL
18155,NULL,1,"идемрефлекси",NULL,NULL,NULL
18156,NULL,1,"иден",NULL,NULL,NULL
18157,NULL,1,"иджаби",NULL,NULL,NULL
18158,NULL,1,"идзострено",NULL,NULL,NULL
18159,NULL,1,"идишване",NULL,NULL,NULL
18160,NULL,1,"иедм",NULL,NULL,NULL
18161,NULL,1,"иеластичност",NULL,NULL,NULL
18162,NULL,1,"иелестичност",NULL,NULL,NULL
18163,NULL,1,"иен",NULL,NULL,NULL
18164,NULL,1,"изадоволително",NULL,NULL,NULL
18165,NULL,1,"избор",NULL,NULL,NULL
18166,NULL,1,"избрания",NULL,NULL,NULL
18167,NULL,1,"избутана",NULL,NULL,NULL
18168,NULL,1,"избутване",NULL,NULL,NULL
18169,NULL,1,"извадена",NULL,NULL,NULL
18170,NULL,1,"извден",NULL,NULL,NULL
18171,NULL,1,"изведсена",NULL,NULL,NULL
18172,NULL,1,"извънболнична",NULL,NULL,NULL
18173,NULL,1,"извънболничната",NULL,NULL,NULL
18174,NULL,1,"извърена",NULL,NULL,NULL
18175,NULL,1,"извъртяно",NULL,NULL,NULL
18176,NULL,1,"извършен",NULL,NULL,NULL
18177,NULL,1,"извършенета",NULL,NULL,NULL
18178,NULL,1,"извършени",NULL,NULL,NULL
18179,NULL,1,"изгаране",NULL,NULL,NULL
18180,NULL,1,"изглед",NULL,NULL,NULL
18181,NULL,1,"изготвяне",NULL,NULL,NULL
18182,NULL,1,"изгубени",NULL,NULL,NULL
18183,NULL,1,"изгърбена",NULL,NULL,NULL
18184,NULL,1,"издаваме",NULL,NULL,NULL
18185,NULL,1,"издва",NULL,NULL,NULL
18186,NULL,1,"издешване",NULL,NULL,NULL
18187,NULL,1,"издигната",NULL,NULL,NULL
18188,NULL,1,"издишванебез",NULL,NULL,NULL
18189,NULL,1,"издишванев",NULL,NULL,NULL
18190,NULL,1,"издишванекор",NULL,NULL,NULL
18191,NULL,1,"издишванекрайници",NULL,NULL,NULL
18192,NULL,1,"издишванесд",NULL,NULL,NULL
18193,NULL,1,"издишванесухи",NULL,NULL,NULL
18194,NULL,1,"издишнане",NULL,NULL,NULL
18195,NULL,1,"издл",NULL,NULL,NULL
18196,NULL,1,"издодин",NULL,NULL,NULL
18197,NULL,1,"издъхнарушен",NULL,NULL,NULL
18198,NULL,1,"изживяване",NULL,NULL,NULL
18199,NULL,1,"изздишванекор",NULL,NULL,NULL
18200,NULL,1,"иззразена",NULL,NULL,NULL
18201,NULL,1,"изисква",NULL,NULL,NULL
18202,NULL,1,"изискват",NULL,NULL,NULL
18203,NULL,1,"изискваща",NULL,NULL,NULL
18204,NULL,1,"изискина",NULL,NULL,NULL
18205,NULL,1,"изкаран",NULL,NULL,NULL
18206,NULL,1,"изключително",NULL,NULL,NULL
18207,NULL,1,"изконсумиран",NULL,NULL,NULL
18208,NULL,1,"изкривен",NULL,NULL,NULL
18209,NULL,1,"изкуствени",NULL,NULL,NULL
18210,NULL,1,"изкустветна",NULL,NULL,NULL
18211,NULL,1,"изкълчена",NULL,NULL,NULL
18212,NULL,1,"изкючение",NULL,NULL,NULL
18213,NULL,1,"изл",NULL,NULL,NULL
18214,NULL,1,"изледвания",NULL,NULL,NULL
18215,NULL,1,"излизаща",NULL,NULL,NULL
18216,NULL,1,"измамии",NULL,NULL,NULL
18217,NULL,1,"измененияв",NULL,NULL,NULL
18218,NULL,1,"изменениягърло",NULL,NULL,NULL
18219,NULL,1,"измененияиндекс",NULL,NULL,NULL
18220,NULL,1,"изменениякмссколиоза",NULL,NULL,NULL
18221,NULL,1,"измененияне",NULL,NULL,NULL
18222,NULL,1,"измененияотоци",NULL,NULL,NULL
18223,NULL,1,"изменено",NULL,NULL,NULL
18224,NULL,1,"измененя",NULL,NULL,NULL
18225,NULL,1,"измениния",NULL,NULL,NULL
18226,NULL,1,"изменния",NULL,NULL,NULL
18227,NULL,1,"измерван",NULL,NULL,NULL
18228,NULL,1,"измерени",NULL,NULL,NULL
18229,NULL,1,"измест",NULL,NULL,NULL
18230,NULL,1,"измн",NULL,NULL,NULL
18231,NULL,1,"измуенения",NULL,NULL,NULL
18232,NULL,1,"изоб",NULL,NULL,NULL
18233,NULL,1,"изоктрено",NULL,NULL,NULL
18234,NULL,1,"изолинията",NULL,NULL,NULL
18235,NULL,1,"изоморефлексия",NULL,NULL,NULL
18236,NULL,1,"изоср",NULL,NULL,NULL
18237,NULL,1,"изострано",NULL,NULL,NULL
18238,NULL,1,"изострена",NULL,NULL,NULL
18239,NULL,1,"изострени",NULL,NULL,NULL
18240,NULL,1,"изострино",NULL,NULL,NULL
18241,NULL,1,"изостррено",NULL,NULL,NULL
18242,NULL,1,"изотипен",NULL,NULL,NULL
18243,NULL,1,"изпила",NULL,NULL,NULL
18244,NULL,1,"изпотява",NULL,NULL,NULL
18245,NULL,1,"изпотявсне",NULL,NULL,NULL
18246,NULL,1,"изправян",NULL,NULL,NULL
18247,NULL,1,"изпратеща",NULL,NULL,NULL
18248,NULL,1,"изпращас",NULL,NULL,NULL
18249,NULL,1,"изпрпавяне",NULL,NULL,NULL
18250,NULL,1,"изпъкнал",NULL,NULL,NULL
18251,NULL,1,"изпълват",NULL,NULL,NULL
18252,NULL,1,"изпълнен",NULL,NULL,NULL
18253,NULL,1,"изпълнени",NULL,NULL,NULL
18254,NULL,1,"израена",NULL,NULL,NULL
18255,NULL,1,"изразеная",NULL,NULL,NULL
18256,NULL,1,"изразн",NULL,NULL,NULL
18257,NULL,1,"изразяват",NULL,NULL,NULL
18258,NULL,1,"израсен",NULL,NULL,NULL
18259,NULL,1,"израстъци",NULL,NULL,NULL
18260,NULL,1,"израцзен",NULL,NULL,NULL
18261,NULL,1,"изрзена",NULL,NULL,NULL
18262,NULL,1,"изрично",NULL,NULL,NULL
18263,NULL,1,"изрлаща",NULL,NULL,NULL
18264,NULL,1,"изрочно",NULL,NULL,NULL
18265,NULL,1,"изрязан",NULL,NULL,NULL
18266,NULL,1,"изрязани",NULL,NULL,NULL
18267,NULL,1,"изсдишване",NULL,NULL,NULL
18268,NULL,1,"изследван",NULL,NULL,NULL
18269,NULL,1,"изследвание",NULL,NULL,NULL
18270,NULL,1,"изследванияларингектомия",NULL,NULL,NULL
18271,NULL,1,"изследваниянасочва",NULL,NULL,NULL
18272,NULL,1,"изследваниясъстояние",NULL,NULL,NULL
18273,NULL,1,"изследванията",NULL,NULL,NULL
18274,NULL,1,"изследват",NULL,NULL,NULL
18275,NULL,1,"изстласкване",NULL,NULL,NULL
18276,NULL,1,"изстрено",NULL,NULL,NULL
18277,NULL,1,"изтика",NULL,NULL,NULL
18278,NULL,1,"изтичаща",NULL,NULL,NULL
18279,NULL,1,"изтръпв",NULL,NULL,NULL
18280,NULL,1,"изтръпеване",NULL,NULL,NULL
18281,NULL,1,"изхождала",NULL,NULL,NULL
18282,NULL,1,"изцм",NULL,NULL,NULL
18283,NULL,1,"изчезване",NULL,NULL,NULL
18284,NULL,1,"изчезват",NULL,NULL,NULL
18285,NULL,1,"изчервени",NULL,NULL,NULL
18286,NULL,1,"изчерпани",NULL,NULL,NULL
18287,NULL,1,"изчистена",NULL,NULL,NULL
18288,NULL,1,"изчитена",NULL,NULL,NULL
18289,NULL,1,"изършен",NULL,NULL,NULL
18290,NULL,1,"иизсл",NULL,NULL,NULL
18291,NULL,1,"иизследвания",NULL,NULL,NULL
18292,NULL,1,"иколенни",NULL,NULL,NULL
18293,NULL,1,"иктеричана",NULL,NULL,NULL
18294,NULL,1,"илеит",NULL,NULL,NULL
18295,NULL,1,"илеоингв",NULL,NULL,NULL
18296,NULL,1,"илеоколонанастомоза",NULL,NULL,NULL
18297,NULL,1,"илестома",NULL,NULL,NULL
18298,NULL,1,"илиачна",NULL,NULL,NULL
18299,NULL,1,"илиева",NULL,NULL,NULL
18300,NULL,1,"илиеколонастомоза",NULL,NULL,NULL
18301,NULL,1,"имало",NULL,NULL,NULL
18302,NULL,1,"имапалп",NULL,NULL,NULL
18303,NULL,1,"имбибирана",NULL,NULL,NULL
18304,NULL,1,"имбибирани",NULL,NULL,NULL
18305,NULL,1,"имед",NULL,NULL,NULL
18306,NULL,1,"иместена",NULL,NULL,NULL
18307,NULL,1,"имобилизажия",NULL,NULL,NULL
18308,NULL,1,"имобилизилана",NULL,NULL,NULL
18309,NULL,1,"имобилицзация",NULL,NULL,NULL
18310,NULL,1,"имовот",NULL,NULL,NULL
18311,NULL,1,"имунизиран",NULL,NULL,NULL
18312,NULL,1,"инвертирана",NULL,NULL,NULL
18313,NULL,1,"инволутивен",NULL,NULL,NULL
18314,NULL,1,"инволутивна",NULL,NULL,NULL
18315,NULL,1,"ингвинален",NULL,NULL,NULL
18316,NULL,1,"ингвиналис",NULL,NULL,NULL
18317,NULL,1,"ингвинлана",NULL,NULL,NULL
18318,NULL,1,"ингивнална",NULL,NULL,NULL
18319,NULL,1,"ингинарл",NULL,NULL,NULL
18320,NULL,1,"индипам",NULL,NULL,NULL
18321,NULL,1,"индифенрентна",NULL,NULL,NULL
18322,NULL,1,"индиферрентна",NULL,NULL,NULL
18323,NULL,1,"индуиф",NULL,NULL,NULL
18324,NULL,1,"инектирана",NULL,NULL,NULL
18325,NULL,1,"инекцирани",NULL,NULL,NULL
18326,NULL,1,"инекциявезикуларно",NULL,NULL,NULL
18327,NULL,1,"инецирано",NULL,NULL,NULL
18328,NULL,1,"инецирени",NULL,NULL,NULL
18329,NULL,1,"иникция",NULL,NULL,NULL
18330,NULL,1,"инициални",NULL,NULL,NULL
18331,NULL,1,"инициатива",NULL,NULL,NULL
18332,NULL,1,"иницирана",NULL,NULL,NULL
18333,NULL,1,"инканцерирана",NULL,NULL,NULL
18334,NULL,1,"инкарцерирал",NULL,NULL,NULL
18335,NULL,1,"инкарцерирала",NULL,NULL,NULL
18336,NULL,1,"инклинация",NULL,NULL,NULL
18337,NULL,1,"инкомплетна",NULL,NULL,NULL
18338,NULL,1,"инкоординационен",NULL,NULL,NULL
18339,NULL,1,"ином",NULL,NULL,NULL
18340,NULL,1,"иносни",NULL,NULL,NULL
18341,NULL,1,"инсерта",NULL,NULL,NULL
18342,NULL,1,"инсомния",NULL,NULL,NULL
18343,NULL,1,"инспириума",NULL,NULL,NULL
18344,NULL,1,"инсулиново",NULL,NULL,NULL
18345,NULL,1,"инсуф",NULL,NULL,NULL
18346,NULL,1,"интакта",NULL,NULL,NULL
18347,NULL,1,"интактниснр",NULL,NULL,NULL
18348,NULL,1,"интвин",NULL,NULL,NULL
18349,NULL,1,"интвинално",NULL,NULL,NULL
18350,NULL,1,"интеграция",NULL,NULL,NULL
18351,NULL,1,"интелекст",NULL,NULL,NULL
18352,NULL,1,"интервенциа",NULL,NULL,NULL
18353,NULL,1,"интервенцията",NULL,NULL,NULL
18354,NULL,1,"интервертебралнитестави",NULL,NULL,NULL
18355,NULL,1,"интеркостеи",NULL,NULL,NULL
18356,NULL,1,"интернист",NULL,NULL,NULL
18357,NULL,1,"интерсна",NULL,NULL,NULL
18358,NULL,1,"интертриго",NULL,NULL,NULL
18359,NULL,1,"интерфал",NULL,NULL,NULL
18360,NULL,1,"интерфалангеалнете",NULL,NULL,NULL
18361,NULL,1,"интерфалангиални",NULL,NULL,NULL
18362,NULL,1,"интерфалангиелни",NULL,NULL,NULL
18363,NULL,1,"интоксекиран",NULL,NULL,NULL
18364,NULL,1,"интоксикиранна",NULL,NULL,NULL
18365,NULL,1,"интрадермално",NULL,NULL,NULL
18366,NULL,1,"интракостално",NULL,NULL,NULL
18367,NULL,1,"интрасептален",NULL,NULL,NULL
18368,NULL,1,"интроспекция",NULL,NULL,NULL
18369,NULL,1,"инфектиран",NULL,NULL,NULL
18370,NULL,1,"инфекциинпр",NULL,NULL,NULL
18371,NULL,1,"инфил",NULL,NULL,NULL
18372,NULL,1,"инфилтративена",NULL,NULL,NULL
18373,NULL,1,"инфилтрирано",NULL,NULL,NULL
18374,NULL,1,"инфламаторна",NULL,NULL,NULL
18375,NULL,1,"инфламирани",NULL,NULL,NULL
18376,NULL,1,"информ",NULL,NULL,NULL
18377,NULL,1,"инхалации",NULL,NULL,NULL
18378,NULL,1,"инхибирани",NULL,NULL,NULL
18379,NULL,1,"инциден",NULL,NULL,NULL
18380,NULL,1,"ио",NULL,NULL,NULL
18381,NULL,1,"иострота",NULL,NULL,NULL
18382,NULL,1,"иперативен",NULL,NULL,NULL
18383,NULL,1,"ипериф",NULL,NULL,NULL
18384,NULL,1,"иперкуторна",NULL,NULL,NULL
18385,NULL,1,"иплв",NULL,NULL,NULL
18386,NULL,1,"ипохода",NULL,NULL,NULL
18387,NULL,1,"ирадийращи",NULL,NULL,NULL
18388,NULL,1,"ирадира",NULL,NULL,NULL
18389,NULL,1,"исамоилочнст",NULL,NULL,NULL
18390,NULL,1,"исамоличонст",NULL,NULL,NULL
18391,NULL,1,"ислухнорма",NULL,NULL,NULL
18392,NULL,1,"испонтана",NULL,NULL,NULL
18393,NULL,1,"исразена",NULL,NULL,NULL
18394,NULL,1,"исс",NULL,NULL,NULL
18395,NULL,1,"истински",NULL,NULL,NULL
18396,NULL,1,"истмуса",NULL,NULL,NULL
18397,NULL,1,"исул",NULL,NULL,NULL
18398,NULL,1,"исхемичвни",NULL,NULL,NULL
18399,NULL,1,"исхемичен",NULL,NULL,NULL
18400,NULL,1,"исхемиченмозъченинсултвъввбс",NULL,NULL,NULL
18401,NULL,1,"исш",NULL,NULL,NULL
18402,NULL,1,"исшиядикуса",NULL,NULL,NULL
18403,NULL,1,"исъс",NULL,NULL,NULL
18404,NULL,1,"ит",NULL,NULL,NULL
18405,NULL,1,"итаз",NULL,NULL,NULL
18406,NULL,1,"итазобедрени",NULL,NULL,NULL
18407,NULL,1,"ите",NULL,NULL,NULL
18408,NULL,1,"ифар",NULL,NULL,NULL
18409,NULL,1,"ифаринкс",NULL,NULL,NULL
18410,NULL,1,"ихателна",NULL,NULL,NULL
18411,NULL,1,"ихипорефлексия",NULL,NULL,NULL
18412,NULL,1,"ихрипове",NULL,NULL,NULL
18413,NULL,1,"ицкатрикс",NULL,NULL,NULL
18414,NULL,1,"ично",NULL,NULL,NULL
18415,NULL,1,"ишиад",NULL,NULL,NULL
18416,NULL,1,"ишиадикуса",NULL,NULL,NULL
18417,NULL,1,"ишийните",NULL,NULL,NULL
18418,NULL,1,"ищитовидан",NULL,NULL,NULL
18419,NULL,1,"иьдишане",NULL,NULL,NULL
18420,NULL,1,"йлеза",NULL,NULL,NULL
18421,NULL,1,"йоан",NULL,NULL,NULL
18422,NULL,1,"йовка",NULL,NULL,NULL
18423,NULL,1,"йод",NULL,NULL,NULL
18424,NULL,1,"йодирано",NULL,NULL,NULL
18425,NULL,1,"йорданова",NULL,NULL,NULL
18426,NULL,1,"кoш",NULL,NULL,NULL
18427,NULL,1,"кава",NULL,NULL,NULL
18428,NULL,1,"кавтаа",NULL,NULL,NULL
18429,NULL,1,"кавума",NULL,NULL,NULL
18430,NULL,1,"кажата",NULL,NULL,NULL
18431,NULL,1,"какво",NULL,NULL,NULL
18432,NULL,1,"калева",NULL,NULL,NULL
18433,NULL,1,"калий",NULL,NULL,NULL
18434,NULL,1,"калинка",NULL,NULL,NULL
18435,NULL,1,"калкулозен",NULL,NULL,NULL
18436,NULL,1,"калоян",NULL,NULL,NULL
18437,NULL,1,"каменно",NULL,NULL,NULL
18438,NULL,1,"камерагф",NULL,NULL,NULL
18439,NULL,1,"камерно",NULL,NULL,NULL
18440,NULL,1,"канина",NULL,NULL,NULL
18441,NULL,1,"канцероида",NULL,NULL,NULL
18442,NULL,1,"канюлиран",NULL,NULL,NULL
18443,NULL,1,"капилициум",NULL,NULL,NULL
18444,NULL,1,"капитис",NULL,NULL,NULL
18445,NULL,1,"капсулирани",NULL,NULL,NULL
18446,NULL,1,"капше",NULL,NULL,NULL
18447,NULL,1,"карак",NULL,NULL,NULL
18448,NULL,1,"каракта",NULL,NULL,NULL
18449,NULL,1,"кардилоог",NULL,NULL,NULL
18450,NULL,1,"кардиогжрама",NULL,NULL,NULL
18451,NULL,1,"кардиология",NULL,NULL,NULL
18452,NULL,1,"карекция",NULL,NULL,NULL
18453,NULL,1,"карзцином",NULL,NULL,NULL
18454,NULL,1,"карйниц",NULL,NULL,NULL
18455,NULL,1,"каровски",NULL,NULL,NULL
18456,NULL,1,"каротиди",NULL,NULL,NULL
18457,NULL,1,"каротисите",NULL,NULL,NULL
18458,NULL,1,"картоф",NULL,NULL,NULL
18459,NULL,1,"карцинам",NULL,NULL,NULL
18460,NULL,1,"карцинжом",NULL,NULL,NULL
18461,NULL,1,"карциноматозен",NULL,NULL,NULL
18462,NULL,1,"касаее",NULL,NULL,NULL
18463,NULL,1,"касаесе",NULL,NULL,NULL
18464,NULL,1,"касаехсе",NULL,NULL,NULL
18465,NULL,1,"касаещи",NULL,NULL,NULL
18466,NULL,1,"каспела",NULL,NULL,NULL
18467,NULL,1,"касъров",NULL,NULL,NULL
18468,NULL,1,"каталакта",NULL,NULL,NULL
18469,NULL,1,"катанрален",NULL,NULL,NULL
18470,NULL,1,"катапакта",NULL,NULL,NULL
18471,NULL,1,"катаралена",NULL,NULL,NULL
18472,NULL,1,"категория",NULL,NULL,NULL
18473,NULL,1,"катерина",NULL,NULL,NULL
18474,NULL,1,"катетер",NULL,NULL,NULL
18475,NULL,1,"катетъра",NULL,NULL,NULL
18476,NULL,1,"катетърпериф",NULL,NULL,NULL
18477,NULL,1,"каудална",NULL,NULL,NULL
18478,NULL,1,"каучукова",NULL,NULL,NULL
18479,NULL,1,"кафеникава",NULL,NULL,NULL
18480,NULL,1,"кафяво",NULL,NULL,NULL
18481,NULL,1,"кафявооцветен",NULL,NULL,NULL
18482,NULL,1,"кахектичнакожа",NULL,NULL,NULL
18483,NULL,1,"кациом",NULL,NULL,NULL
18484,NULL,1,"качва",NULL,NULL,NULL
18485,NULL,1,"качеството",NULL,NULL,NULL
18486,NULL,1,"каш",NULL,NULL,NULL
18487,NULL,1,"кашингоиден",NULL,NULL,NULL
18488,NULL,1,"квадрактектомия",NULL,NULL,NULL
18489,NULL,1,"квадрантектомирана",NULL,NULL,NULL
18490,NULL,1,"квадратус",NULL,NULL,NULL
18491,NULL,1,"квадрипаретичен",NULL,NULL,NULL
18492,NULL,1,"кваматозен",NULL,NULL,NULL
18493,NULL,1,"квандрантектомия",NULL,NULL,NULL
18494,NULL,1,"квандратектомия",NULL,NULL,NULL
18495,NULL,1,"квбсн",NULL,NULL,NULL
18496,NULL,1,"кгдс",NULL,NULL,NULL
18497,NULL,1,"кгитм",NULL,NULL,NULL
18498,NULL,1,"кгкр",NULL,NULL,NULL
18499,NULL,1,"кгок",NULL,NULL,NULL
18500,NULL,1,"кгталия",NULL,NULL,NULL
18501,NULL,1,"келенни",NULL,NULL,NULL
18502,NULL,1,"кера",NULL,NULL,NULL
18503,NULL,1,"керато",NULL,NULL,NULL
18504,NULL,1,"кес",NULL,NULL,NULL
18505,NULL,1,"кжжа",NULL,NULL,NULL
18506,NULL,1,"кикголен",NULL,NULL,NULL
18507,NULL,1,"кирова",NULL,NULL,NULL
18508,NULL,1,"кислород",NULL,NULL,NULL
18509,NULL,1,"кистолипоматозна",NULL,NULL,NULL
18510,NULL,1,"кистом",NULL,NULL,NULL
18511,NULL,1,"кистоподобна",NULL,NULL,NULL
18512,NULL,1,"кифоскориотични",NULL,NULL,NULL
18513,NULL,1,"кйкй",NULL,NULL,NULL
18514,NULL,1,"кклепач",NULL,NULL,NULL
18515,NULL,1,"клеач",NULL,NULL,NULL
18516,NULL,1,"клеко",NULL,NULL,NULL
18517,NULL,1,"клепачитепри",NULL,NULL,NULL
18518,NULL,1,"клепачопорно",NULL,NULL,NULL
18519,NULL,1,"клетъцен",NULL,NULL,NULL
18520,NULL,1,"клеупач",NULL,NULL,NULL
18521,NULL,1,"клил",NULL,NULL,NULL
18522,NULL,1,"климаск",NULL,NULL,NULL
18523,NULL,1,"клиник",NULL,NULL,NULL
18524,NULL,1,"клиничо",NULL,NULL,NULL
18525,NULL,1,"клонения",NULL,NULL,NULL
18526,NULL,1,"клонични",NULL,NULL,NULL
18527,NULL,1,"клотримазол",NULL,NULL,NULL
18528,NULL,1,"ключицата",NULL,NULL,NULL
18529,NULL,1,"ключици",NULL,NULL,NULL
18530,NULL,1,"кляка",NULL,NULL,NULL
18531,NULL,1,"коагулуми",NULL,NULL,NULL
18532,NULL,1,"коарем",NULL,NULL,NULL
18533,NULL,1,"коата",NULL,NULL,NULL
18534,NULL,1,"когавици",NULL,NULL,NULL
18535,NULL,1,"когжна",NULL,NULL,NULL
18536,NULL,1,"когнитивна",NULL,NULL,NULL
18537,NULL,1,"когото",NULL,NULL,NULL
18538,NULL,1,"коен",NULL,NULL,NULL
18539,NULL,1,"коео",NULL,NULL,NULL
18540,NULL,1,"кожабледи",NULL,NULL,NULL
18541,NULL,1,"кожаилигавици",NULL,NULL,NULL
18542,NULL,1,"кожакорем",NULL,NULL,NULL
18543,NULL,1,"кожатаи",NULL,NULL,NULL
18544,NULL,1,"кожатамл",NULL,NULL,NULL
18545,NULL,1,"кожга",NULL,NULL,NULL
